f_crop,f_prod_system,f_region,x0_crops
"Other vegetables, greenhouse",organic,1617,1.792258411
"Other vegetables, greenhouse",organic,1621,2.447301189
"Other vegetables, greenhouse",organic,1622,45.12630077
"Other vegetables, greenhouse",organic,1623,174.7194192
"Other vegetables, greenhouse",organic,1711,0.091254282
"Other vegetables, greenhouse",organic,1712,0.140013233
"Other vegetables, greenhouse",organic,1713,0
"Other vegetables, greenhouse",organic,1721,0
"Other vegetables, greenhouse",organic,1722,0.702719608
"Other vegetables, greenhouse",organic,1723,2.295762519
"Other vegetables, greenhouse",organic,1724,2.085969519
"Other vegetables, greenhouse",organic,1811,6.790644051
"Other vegetables, greenhouse",organic,1812,22.37287705
"Other vegetables, greenhouse",organic,1813,0.560987495
"Other vegetables, greenhouse",organic,1821,3.457876346
"Other vegetables, greenhouse",organic,1911,0.435222095
"Other vegetables, greenhouse",organic,1912,0.003874859
"Other vegetables, greenhouse",organic,1921,3.491021431
"Other vegetables, greenhouse",organic,1922,36.94406922
"Other vegetables, greenhouse",organic,2011,33.45690064
"Other vegetables, greenhouse",organic,2012,31.79709596
"Other vegetables, greenhouse",organic,2019,0
"Other vegetables, greenhouse",organic,2111,0.010743443
"Other vegetables, greenhouse",organic,2121,1.313675143
"Other vegetables, greenhouse",organic,2122,0.544492898
"Other vegetables, greenhouse",organic,2211,0
"Other vegetables, greenhouse",organic,2212,0
"Other vegetables, greenhouse",organic,2221,0
"Other vegetables, greenhouse",organic,2311,0
"Other vegetables, greenhouse",organic,2312,0
"Other vegetables, greenhouse",organic,2319,0
"Other vegetables, greenhouse",organic,2331,0
"Other vegetables, greenhouse",organic,2411,0
"Other vegetables, greenhouse",organic,2412,0
"Other vegetables, greenhouse",organic,2413,0
"Other vegetables, greenhouse",organic,2414,0
"Other vegetables, greenhouse",organic,2415,0
"Other vegetables, greenhouse",organic,2419,0
"Other vegetables, greenhouse",organic,2511,0
"Other vegetables, greenhouse",organic,2512,0
"Other vegetables, greenhouse",organic,2519,0
"Other vegetables, greenhouse",organic,2521,0
"Other vegetables, greenhouse",organic,311,41.29768734
"Other vegetables, greenhouse",organic,312,1.047303472
"Other vegetables, greenhouse",organic,321,103.8127001
"Other vegetables, greenhouse",organic,322,26.75109105
"Other vegetables, greenhouse",organic,411,10.81945424
"Other vegetables, greenhouse",organic,421,111.3346971
"Other vegetables, greenhouse",organic,422,22.91030574
"Other vegetables, greenhouse",organic,431,12.68241559
"Other vegetables, greenhouse",organic,511,0.600616473
"Other vegetables, greenhouse",organic,512,7.604189013
"Other vegetables, greenhouse",organic,513,714.5549469
"Other vegetables, greenhouse",organic,514,105.7674856
"Other vegetables, greenhouse",organic,515,154.2148036
"Other vegetables, greenhouse",organic,521,2.758412877
"Other vegetables, greenhouse",organic,611,0.017902928
"Other vegetables, greenhouse",organic,612,0.730428803
"Other vegetables, greenhouse",organic,621,0.024569773
"Other vegetables, greenhouse",organic,622,0.018599631
"Other vegetables, greenhouse",organic,711,0
"Other vegetables, greenhouse",organic,731,0.457875363
"Other vegetables, greenhouse",organic,811,61.52403947
"Other vegetables, greenhouse",organic,812,46.59013542
"Other vegetables, greenhouse",organic,813,0.102541494
"Other vegetables, greenhouse",organic,814,0.19335029
"Other vegetables, greenhouse",organic,821,4.413845406
"Other vegetables, greenhouse",organic,831,0.440885418
"Other vegetables, greenhouse",organic,911,6.939755008
"Other vegetables, greenhouse",organic,912,144.0851313
"Other vegetables, greenhouse",organic,913,15.27252347
Pears,conventional,1011,1.708611432
Pears,conventional,111,0
Pears,conventional,1111,23.55075613
Pears,conventional,1112,11.65028761
Pears,conventional,112,0.52616356
Pears,conventional,1121,8.069777037
Pears,conventional,1122,38.19706007
Pears,conventional,1123,1.027841033
Pears,conventional,1124,2.261244229
Pears,conventional,1131,0
Pears,conventional,1211,1.445613298
Pears,conventional,1212,0.005354662
Pears,conventional,1213,0
Pears,conventional,1214,1.900925925
Pears,conventional,1215,0.376082005
Pears,conventional,1216,5.974903122
Pears,conventional,1221,0.564651547
Pears,conventional,1222,5.625723792
Pears,conventional,1311,0.041639573
Pears,conventional,1321,0.04103006
Pears,conventional,1322,0.048851315
Pears,conventional,1331,0.86618336
Pears,conventional,1411,0.222292873
Pears,conventional,1412,0.296627311
Pears,conventional,1421,0
Pears,conventional,1511,0.011844675
Pears,conventional,1512,0
Pears,conventional,1521,0.147722799
Pears,conventional,1522,0
Pears,conventional,1611,0
Pears,conventional,1612,0
Pears,conventional,1613,0.469016846
Pears,conventional,1614,0
Pears,conventional,1615,0
Pears,conventional,1616,0
Pears,conventional,1617,0
Pears,conventional,1621,0.096607201
Pears,conventional,1622,0
Pears,conventional,1623,0.733142999
Pears,conventional,1711,0
Pears,conventional,1712,0
Pears,conventional,1713,0
Pears,conventional,1721,0
Pears,conventional,1722,0
Pears,conventional,1723,0
Pears,conventional,1724,0
Pears,conventional,1811,0
Pears,conventional,1812,0
Pears,conventional,1813,0
Pears,conventional,1821,0
Pears,conventional,1911,0
Pears,conventional,1912,0
Pears,conventional,1921,0
Pears,conventional,1922,0
Pears,conventional,2011,0
Pears,conventional,2012,0
Pears,conventional,2019,0
Pears,conventional,2111,0
Pears,conventional,2121,0
Pears,conventional,2122,0
Pears,conventional,2211,0
Pears,conventional,2212,0
Pears,conventional,2221,0
Pears,conventional,2311,0
Pears,conventional,2312,0
Pears,conventional,2319,0
Pears,conventional,2331,0
Pears,conventional,2411,0
Pears,conventional,2412,0
Pears,conventional,2413,0
Pears,conventional,2414,0
Pears,conventional,2415,0
Pears,conventional,2419,0
Pears,conventional,2511,0
Pears,conventional,2512,0
Pears,conventional,2519,0
Pears,conventional,2521,0
Pears,conventional,311,0.002234996
Pears,conventional,312,0
Pears,conventional,321,1.41779006
Pears,conventional,322,0
Pears,conventional,411,0
Pears,conventional,421,0.030488426
Pears,conventional,422,0
Pears,conventional,431,0.01860753
Pears,conventional,511,0
Pears,conventional,512,0
Pears,conventional,513,0
Pears,conventional,514,0
Pears,conventional,515,0
Pears,conventional,521,0
Pears,conventional,611,0
Pears,conventional,612,1.951452987
Pears,conventional,621,0.002317053
Pears,conventional,622,0.024700106
Pears,conventional,711,0
Pears,conventional,731,0.68697754
Pears,conventional,811,0.00144537
Pears,conventional,812,0
Pears,conventional,813,0
Pears,conventional,814,1.05E-05
Pears,conventional,821,0
Pears,conventional,831,0.008025404
Pears,conventional,911,0
Pears,conventional,912,0
Pears,conventional,913,0
Pears,organic,1011,0.008429573
Pears,organic,111,0
Pears,organic,1111,2.562511975
Pears,organic,1112,1.258518008
Pears,organic,112,0.002984713
Pears,organic,1121,0.878056746
Pears,organic,1122,4.156147825
Pears,organic,1123,0.111837384
Pears,organic,1124,0.134210498
Pears,organic,1131,0
Pears,organic,1211,0.157294372
Pears,organic,1212,0.00058263
Pears,organic,1213,0
Pears,organic,1214,0.206836053
Pears,organic,1215,0.040920752
Pears,organic,1216,0.650117589
Pears,organic,1221,0.061438637
Pears,organic,1222,0.612124065
Pears,organic,1311,0.000616486
Pears,organic,1321,0.000712821
Pears,organic,1322,0.000298765
Pears,organic,1331,0.019599821
Pears,organic,1411,0.011884784
Pears,organic,1412,0.01585904
Pears,organic,1421,0
Pears,organic,1511,0.000609505
Pears,organic,1512,0
Pears,organic,1521,0.007183499
Pears,organic,1522,0
Pears,organic,1611,0
Pears,organic,1612,0
Pears,organic,1613,0.025075765
Pears,organic,1614,0
Pears,organic,1615,0
Pears,organic,1616,0
Pears,organic,1617,0
Pears,organic,1621,0.005165059
Pears,organic,1622,0
Pears,organic,1623,0.039197145
Pears,organic,1711,0
Pears,organic,1712,0
Pears,organic,1713,0
Pears,organic,1721,0
Pears,organic,1722,0
Pears,organic,1723,0
Pears,organic,1724,0
Pears,organic,1811,0
Pears,organic,1812,0
Pears,organic,1813,0
Pears,organic,1821,0
Pears,organic,1911,0
Pears,organic,1912,0
Pears,organic,1921,0
Pears,organic,1922,0
Pears,organic,2011,0
Pears,organic,2012,0
Pears,organic,2019,0
Pears,organic,2111,0
Pears,organic,2121,0
Pears,organic,2122,0
Pears,organic,2211,0
Pears,organic,2212,0
Pears,organic,2221,0
Pears,organic,2311,0
Pears,organic,2312,0
Pears,organic,2319,0
Pears,organic,2331,0
Pears,organic,2411,0
Pears,organic,2412,0
Pears,organic,2413,0
Pears,organic,2414,0
Pears,organic,2415,0
Pears,organic,2419,0
Pears,organic,2511,0
Pears,organic,2512,0
Pears,organic,2519,0
Pears,organic,2521,0
Pears,organic,311,1.47E-07
Pears,organic,312,0
Pears,organic,321,0.001646621
Pears,organic,322,0
Pears,organic,411,0
Pears,organic,421,7.01E-05
Pears,organic,422,0
Pears,organic,431,1.38E-05
Pears,organic,511,0
Pears,organic,512,0
Pears,organic,513,0
Pears,organic,514,0
Pears,organic,515,0
Pears,organic,521,0
Pears,organic,611,0
Pears,organic,612,0.002635564
Pears,organic,621,3.58E-06
Pears,organic,622,3.37E-05
Pears,organic,711,0
Pears,organic,731,0.023364929
Pears,organic,811,1.15E-07
Pears,organic,812,0
Pears,organic,813,0
Pears,organic,814,2.01E-11
Pears,organic,821,0
Pears,organic,831,1.35E-05
Pears,organic,911,0
Pears,organic,912,0
Pears,organic,913,0
"Peas, dry",conventional,1011,46.53840128
"Peas, dry",conventional,111,590.2484896
"Peas, dry",conventional,1111,204.5462255
"Peas, dry",conventional,1112,18.83722927
"Peas, dry",conventional,112,311.3015679
"Peas, dry",conventional,1121,239.2093212
"Peas, dry",conventional,1122,124.5850283
"Peas, dry",conventional,1123,41.62341104
"Peas, dry",conventional,1124,0
"Peas, dry",conventional,1131,0
"Peas, dry",conventional,1211,207.114717
"Peas, dry",conventional,1212,86.83084044
"Peas, dry",conventional,1213,74.92807477
"Peas, dry",conventional,1214,69.88506089
"Peas, dry",conventional,1215,152.4708014
"Peas, dry",conventional,1216,145.3340877
"Peas, dry",conventional,1221,7.014718551
"Peas, dry",conventional,1222,17.62499554
"Peas, dry",conventional,1311,91.11827573
"Peas, dry",conventional,1321,45.93913321
"Peas, dry",conventional,1322,0
"Peas, dry",conventional,1331,8.755101828
"Peas, dry",conventional,1411,3.946554521
"Peas, dry",conventional,1412,69.70505642
"Peas, dry",conventional,1421,16.67265888
"Peas, dry",conventional,1511,0.478100394
"Peas, dry",conventional,1512,121.3066158
"Peas, dry",conventional,1521,0
"Peas, dry",conventional,1522,8.276928768
"Peas, dry",conventional,1611,0
"Peas, dry",conventional,1612,100.5808866
"Peas, dry",conventional,1613,29.78519398
"Peas, dry",conventional,1614,147.4870805
"Peas, dry",conventional,1615,127.1526863
"Peas, dry",conventional,1616,157.2055097
"Peas, dry",conventional,1617,39.8995196
"Peas, dry",conventional,1621,118.4031632
"Peas, dry",conventional,1622,270.3396375
"Peas, dry",conventional,1623,215.6179109
"Peas, dry",conventional,1711,141.6188575
"Peas, dry",conventional,1712,54.81719628
"Peas, dry",conventional,1713,30.59508126
"Peas, dry",conventional,1721,0
"Peas, dry",conventional,1722,80.48307614
"Peas, dry",conventional,1723,4.937900719
"Peas, dry",conventional,1724,0
"Peas, dry",conventional,1811,94.8387893
"Peas, dry",conventional,1812,656.1016236
"Peas, dry",conventional,1813,20.61892772
"Peas, dry",conventional,1821,246.8403923
"Peas, dry",conventional,1911,616.3669141
"Peas, dry",conventional,1912,214.4754583
"Peas, dry",conventional,1921,1202.413126
"Peas, dry",conventional,1922,216.8127133
"Peas, dry",conventional,2011,137.0558091
"Peas, dry",conventional,2012,0.256097713
"Peas, dry",conventional,2019,0
"Peas, dry",conventional,2111,9.549143747
"Peas, dry",conventional,2121,86.39738884
"Peas, dry",conventional,2122,4.8021946
"Peas, dry",conventional,2211,0
"Peas, dry",conventional,2212,0
"Peas, dry",conventional,2221,0.59968524
"Peas, dry",conventional,2311,0
"Peas, dry",conventional,2312,0
"Peas, dry",conventional,2319,0
"Peas, dry",conventional,2331,0
"Peas, dry",conventional,2411,0
"Peas, dry",conventional,2412,0
"Peas, dry",conventional,2413,0
"Peas, dry",conventional,2414,0
"Peas, dry",conventional,2415,0
"Peas, dry",conventional,2419,0
"Peas, dry",conventional,2511,0
"Peas, dry",conventional,2512,0
"Peas, dry",conventional,2519,0
"Peas, dry",conventional,2521,0
"Peas, dry",conventional,311,1744.020326
"Peas, dry",conventional,312,110.4936362
"Peas, dry",conventional,321,1818.360912
"Peas, dry",conventional,322,46.78037942
"Peas, dry",conventional,411,299.6809237
"Peas, dry",conventional,421,268.4481515
"Peas, dry",conventional,422,395.6436882
"Peas, dry",conventional,431,204.3558907
"Peas, dry",conventional,511,3.165904633
"Peas, dry",conventional,512,13.67096899
"Peas, dry",conventional,513,1466.730192
"Peas, dry",conventional,514,746.8820272
"Peas, dry",conventional,515,346.8987172
"Peas, dry",conventional,521,68.99227915
"Peas, dry",conventional,611,0
"Peas, dry",conventional,612,48.41990133
"Peas, dry",conventional,621,0
"Peas, dry",conventional,622,0
"Peas, dry",conventional,711,0
"Peas, dry",conventional,731,0
"Peas, dry",conventional,811,424.9434882
"Peas, dry",conventional,812,66.92909214
"Peas, dry",conventional,813,0
"Peas, dry",conventional,814,0
"Peas, dry",conventional,821,93.55635813
"Peas, dry",conventional,831,0
"Peas, dry",conventional,911,358.0858532
"Peas, dry",conventional,912,1357.752313
"Peas, dry",conventional,913,166.697979
"Peas, dry",organic,1011,11.74892426
"Peas, dry",organic,111,87.01464775
"Peas, dry",organic,1111,38.39066651
"Peas, dry",organic,1112,3.543486364
"Peas, dry",organic,112,44.02191833
"Peas, dry",organic,1121,44.8964788
"Peas, dry",organic,1122,23.38298966
"Peas, dry",organic,1123,7.812172962
"Peas, dry",organic,1124,0
"Peas, dry",organic,1131,0
"Peas, dry",organic,1211,38.87273897
"Peas, dry",organic,1212,16.29701956
"Peas, dry",organic,1213,14.06302523
"Peas, dry",organic,1214,13.11651711
"Peas, dry",organic,1215,28.61678662
"Peas, dry",organic,1216,27.27731828
"Peas, dry",organic,1221,1.316571449
"Peas, dry",organic,1222,3.307982459
"Peas, dry",organic,1311,11.24527627
"Peas, dry",organic,1321,5.752405776
"Peas, dry",organic,1322,0
"Peas, dry",organic,1331,1.583946042
"Peas, dry",organic,1411,1.908391879
"Peas, dry",organic,1412,33.70650598
"Peas, dry",organic,1421,8.062213921
"Peas, dry",organic,1511,0.221570545
"Peas, dry",organic,1512,58.6589034
"Peas, dry",organic,1521,0
"Peas, dry",organic,1522,4.002383232
"Peas, dry",organic,1611,0
"Peas, dry",organic,1612,48.47435099
"Peas, dry",organic,1613,14.40289802
"Peas, dry",organic,1614,67.61525336
"Peas, dry",organic,1615,61.48582329
"Peas, dry",organic,1616,76.01813591
"Peas, dry",organic,1617,18.20227709
"Peas, dry",organic,1621,57.25491281
"Peas, dry",organic,1622,130.7251593
"Peas, dry",organic,1623,104.2639771
"Peas, dry",organic,1711,90.96087035
"Peas, dry",organic,1712,33.64600423
"Peas, dry",organic,1713,19.91119074
"Peas, dry",organic,1721,0
"Peas, dry",organic,1722,48.21290262
"Peas, dry",organic,1723,2.015005322
"Peas, dry",organic,1724,0
"Peas, dry",organic,1811,22.19633686
"Peas, dry",organic,1812,143.2775636
"Peas, dry",organic,1813,4.66807138
"Peas, dry",organic,1821,58.43972595
"Peas, dry",organic,1911,179.7488662
"Peas, dry",organic,1912,64.39348321
"Peas, dry",organic,1921,316.5390718
"Peas, dry",organic,1922,40.84204439
"Peas, dry",organic,2011,271.4770516
"Peas, dry",organic,2012,0.511476466
"Peas, dry",organic,2019,0
"Peas, dry",organic,2111,13.156705
"Peas, dry",organic,2121,102.9320863
"Peas, dry",organic,2122,8.47563321
"Peas, dry",organic,2211,0
"Peas, dry",organic,2212,0
"Peas, dry",organic,2221,2.76559476
"Peas, dry",organic,2311,0
"Peas, dry",organic,2312,0
"Peas, dry",organic,2319,0
"Peas, dry",organic,2331,0
"Peas, dry",organic,2411,0
"Peas, dry",organic,2412,0
"Peas, dry",organic,2413,0
"Peas, dry",organic,2414,0
"Peas, dry",organic,2415,0
"Peas, dry",organic,2419,0
"Peas, dry",organic,2511,0
"Peas, dry",organic,2512,0
"Peas, dry",organic,2519,0
"Peas, dry",organic,2521,0
"Peas, dry",organic,311,321.7413555
"Peas, dry",organic,312,20.37798952
"Peas, dry",organic,321,328.2561066
"Peas, dry",organic,322,7.865934833
"Peas, dry",organic,411,83.21782824
"Peas, dry",organic,421,58.93066738
"Peas, dry",organic,422,111.3982779
"Peas, dry",organic,431,53.09476152
"Peas, dry",organic,511,0.941864492
"Peas, dry",organic,512,4.236571816
"Peas, dry",organic,513,460.0674081
"Peas, dry",organic,514,234.2735428
"Peas, dry",organic,515,108.8112828
"Peas, dry",organic,521,21.12988302
"Peas, dry",organic,611,0
"Peas, dry",organic,612,7.632865574
"Peas, dry",organic,621,0
"Peas, dry",organic,622,0
"Peas, dry",organic,711,0
"Peas, dry",organic,731,0
"Peas, dry",organic,811,54.53366341
"Peas, dry",organic,812,8.444907857
"Peas, dry",organic,813,0
"Peas, dry",organic,814,0
"Peas, dry",organic,821,14.28490031
"Peas, dry",organic,831,0
"Peas, dry",organic,911,54.47607483
"Peas, dry",organic,912,206.5566566
"Peas, dry",organic,913,25.3599842
"Peas, green",conventional,1011,0
"Peas, green",conventional,111,0
"Peas, green",conventional,1111,85.07506499
"Peas, green",conventional,1112,47.25942666
"Peas, green",conventional,112,0
"Peas, green",conventional,1121,76.30709541
"Peas, green",conventional,1122,28.84175412
"Peas, green",conventional,1123,143.5180187
"Peas, green",conventional,1124,83.22847079
"Peas, green",conventional,1131,0
"Peas, green",conventional,1211,232.1575161
"Peas, green",conventional,1212,86.52526235
"Peas, green",conventional,1213,47.11996534
"Peas, green",conventional,1214,230.3237797
"Peas, green",conventional,1215,271.8814749
"Peas, green",conventional,1216,379.7036488
"Peas, green",conventional,1221,13.85701743
"Peas, green",conventional,1222,199.867727
"Peas, green",conventional,1311,186.6097704
"Peas, green",conventional,1321,332.1643042
"Peas, green",conventional,1322,0
"Peas, green",conventional,1331,0
"Peas, green",conventional,1411,0
"Peas, green",conventional,1412,0
"Peas, green",conventional,1421,35.18250128
"Peas, green",conventional,1511,0
"Peas, green",conventional,1512,356.0712343
"Peas, green",conventional,1521,0
"Peas, green",conventional,1522,0
"Peas, green",conventional,1611,0
"Peas, green",conventional,1612,0
"Peas, green",conventional,1613,0
"Peas, green",conventional,1614,0
"Peas, green",conventional,1615,35.19419426
"Peas, green",conventional,1616,0
"Peas, green",conventional,1617,0
"Peas, green",conventional,1621,189.2842623
"Peas, green",conventional,1622,727.6690734
"Peas, green",conventional,1623,391.302178
"Peas, green",conventional,1711,0
"Peas, green",conventional,1712,0
"Peas, green",conventional,1713,0
"Peas, green",conventional,1721,0
"Peas, green",conventional,1722,0
"Peas, green",conventional,1723,0
"Peas, green",conventional,1724,0
"Peas, green",conventional,1811,0
"Peas, green",conventional,1812,0
"Peas, green",conventional,1813,0
"Peas, green",conventional,1821,0
"Peas, green",conventional,1911,0
"Peas, green",conventional,1912,0
"Peas, green",conventional,1921,0
"Peas, green",conventional,1922,0
"Peas, green",conventional,2011,0
"Peas, green",conventional,2012,0
"Peas, green",conventional,2019,0
"Peas, green",conventional,2111,0
"Peas, green",conventional,2121,0
"Peas, green",conventional,2122,0
"Peas, green",conventional,2211,0
"Peas, green",conventional,2212,0
"Peas, green",conventional,2221,0
"Peas, green",conventional,2311,0
"Peas, green",conventional,2312,0
"Peas, green",conventional,2319,0
"Peas, green",conventional,2331,0
"Peas, green",conventional,2411,0
"Peas, green",conventional,2412,0
"Peas, green",conventional,2413,0
"Peas, green",conventional,2414,0
"Peas, green",conventional,2415,0
"Peas, green",conventional,2419,0
"Peas, green",conventional,2511,0
"Peas, green",conventional,2512,0
"Peas, green",conventional,2519,0
"Peas, green",conventional,2521,0
"Peas, green",conventional,311,0
"Peas, green",conventional,312,0
"Peas, green",conventional,321,0
"Peas, green",conventional,322,0
"Peas, green",conventional,411,0
"Peas, green",conventional,421,0
"Peas, green",conventional,422,0
"Peas, green",conventional,431,0
"Peas, green",conventional,511,0
"Peas, green",conventional,512,0
"Peas, green",conventional,513,0
"Peas, green",conventional,514,0
"Peas, green",conventional,515,0
"Peas, green",conventional,521,0
"Peas, green",conventional,611,0
"Peas, green",conventional,612,0
"Peas, green",conventional,621,0
"Peas, green",conventional,622,0
"Peas, green",conventional,711,0
"Peas, green",conventional,731,0
"Peas, green",conventional,811,0
"Peas, green",conventional,812,0
"Peas, green",conventional,813,0
"Peas, green",conventional,814,0
"Peas, green",conventional,821,0
"Peas, green",conventional,831,0
"Peas, green",conventional,911,0
"Peas, green",conventional,912,0
"Peas, green",conventional,913,0
"Peas, green",organic,1011,0
"Peas, green",organic,111,0
"Peas, green",organic,1111,4.094935015
"Peas, green",organic,1112,2.258573336
"Peas, green",organic,112,0
"Peas, green",organic,1121,3.672904592
"Peas, green",organic,1122,1.388245884
"Peas, green",organic,1123,6.907981323
"Peas, green",organic,1124,6.513529206
"Peas, green",organic,1131,0
"Peas, green",organic,1211,11.17448387
"Peas, green",organic,1212,4.164737653
"Peas, green",organic,1213,2.268034659
"Peas, green",organic,1214,11.08622028
"Peas, green",organic,1215,13.08652508
"Peas, green",organic,1216,18.27635121
"Peas, green",organic,1221,0.666982574
"Peas, green",organic,1222,9.620273034
"Peas, green",organic,1311,20.46222965
"Peas, green",organic,1321,35.77969585
"Peas, green",organic,1322,0
"Peas, green",organic,1331,0
"Peas, green",organic,1411,0
"Peas, green",organic,1412,0
"Peas, green",organic,1421,6.941498721
"Peas, green",organic,1511,0
"Peas, green",organic,1512,70.25276566
"Peas, green",organic,1521,0
"Peas, green",organic,1522,0
"Peas, green",organic,1611,0
"Peas, green",organic,1612,0
"Peas, green",organic,1613,0
"Peas, green",organic,1614,0
"Peas, green",organic,1615,6.943805742
"Peas, green",organic,1616,0
"Peas, green",organic,1617,0
"Peas, green",organic,1621,37.3457377
"Peas, green",organic,1622,143.5689266
"Peas, green",organic,1623,77.20382204
"Peas, green",organic,1711,0
"Peas, green",organic,1712,0
"Peas, green",organic,1713,0
"Peas, green",organic,1721,0
"Peas, green",organic,1722,0
"Peas, green",organic,1723,0
"Peas, green",organic,1724,0
"Peas, green",organic,1811,0
"Peas, green",organic,1812,0
"Peas, green",organic,1813,0
"Peas, green",organic,1821,0
"Peas, green",organic,1911,0
"Peas, green",organic,1912,0
"Peas, green",organic,1921,0
"Peas, green",organic,1922,0
"Peas, green",organic,2011,0
"Peas, green",organic,2012,0
"Peas, green",organic,2019,0
"Peas, green",organic,2111,0
"Peas, green",organic,2121,0
"Peas, green",organic,2122,0
"Peas, green",organic,2211,0
"Peas, green",organic,2212,0
"Peas, green",organic,2221,0
"Peas, green",organic,2311,0
"Peas, green",organic,2312,0
"Peas, green",organic,2319,0
"Peas, green",organic,2331,0
"Peas, green",organic,2411,0
"Peas, green",organic,2412,0
"Peas, green",organic,2413,0
"Peas, green",organic,2414,0
"Peas, green",organic,2415,0
"Peas, green",organic,2419,0
"Peas, green",organic,2511,0
"Peas, green",organic,2512,0
"Peas, green",organic,2519,0
"Peas, green",organic,2521,0
"Peas, green",organic,311,0
"Peas, green",organic,312,0
"Peas, green",organic,321,0
"Peas, green",organic,322,0
"Peas, green",organic,411,0
"Peas, green",organic,421,0
"Peas, green",organic,422,0
"Peas, green",organic,431,0
"Peas, green",organic,511,0
"Peas, green",organic,512,0
"Peas, green",organic,513,0
"Peas, green",organic,514,0
"Peas, green",organic,515,0
"Peas, green",organic,521,0
"Peas, green",organic,611,0
"Peas, green",organic,612,0
"Peas, green",organic,621,0
"Peas, green",organic,622,0
"Peas, green",organic,711,0
"Peas, green",organic,731,0
"Peas, green",organic,811,0
"Peas, green",organic,812,0
"Peas, green",organic,813,0
"Peas, green",organic,814,0
"Peas, green",organic,821,0
"Peas, green",organic,831,0
"Peas, green",organic,911,0
"Peas, green",organic,912,0
"Peas, green",organic,913,0
"Potatoes, starch",conventional,1011,1925.430166
"Potatoes, starch",conventional,111,0
"Potatoes, starch",conventional,1111,2598.150633
"Potatoes, starch",conventional,1112,832.3323348
"Potatoes, starch",conventional,112,0
"Potatoes, starch",conventional,1121,349.7762789
"Potatoes, starch",conventional,1122,159.7030866
"Potatoes, starch",conventional,1123,4.690494103
"Potatoes, starch",conventional,1124,77.37458418
"Potatoes, starch",conventional,1131,0
"Potatoes, starch",conventional,1211,10.85185411
"Potatoes, starch",conventional,1212,11.39772202
"Potatoes, starch",conventional,1213,96.32682939
"Potatoes, starch",conventional,1214,70.77227116
"Potatoes, starch",conventional,1215,220.8422778
"Potatoes, starch",conventional,1216,14.39106316
"Potatoes, starch",conventional,1221,3.293072246
"Potatoes, starch",conventional,1222,52.99087202
"Potatoes, starch",conventional,1311,0
"Potatoes, starch",conventional,1321,29.48340394
"Potatoes, starch",conventional,1322,0
"Potatoes, starch",conventional,1331,0
"Potatoes, starch",conventional,1411,0
"Potatoes, starch",conventional,1412,0
"Potatoes, starch",conventional,1421,0
"Potatoes, starch",conventional,1511,0
"Potatoes, starch",conventional,1512,0
"Potatoes, starch",conventional,1521,0
"Potatoes, starch",conventional,1522,0
"Potatoes, starch",conventional,1611,0
"Potatoes, starch",conventional,1612,0
"Potatoes, starch",conventional,1613,0
"Potatoes, starch",conventional,1614,0
"Potatoes, starch",conventional,1615,19.02
"Potatoes, starch",conventional,1616,0
"Potatoes, starch",conventional,1617,0
"Potatoes, starch",conventional,1621,0
"Potatoes, starch",conventional,1622,0
"Potatoes, starch",conventional,1623,42.708
"Potatoes, starch",conventional,1711,0
"Potatoes, starch",conventional,1712,0
"Potatoes, starch",conventional,1713,0
"Potatoes, starch",conventional,1721,0
"Potatoes, starch",conventional,1722,0
"Potatoes, starch",conventional,1723,0
"Potatoes, starch",conventional,1724,0
"Potatoes, starch",conventional,1811,0
"Potatoes, starch",conventional,1812,0
"Potatoes, starch",conventional,1813,0
"Potatoes, starch",conventional,1821,0
"Potatoes, starch",conventional,1911,0
"Potatoes, starch",conventional,1912,0
"Potatoes, starch",conventional,1921,0
"Potatoes, starch",conventional,1922,0
"Potatoes, starch",conventional,2011,0
"Potatoes, starch",conventional,2012,0
"Potatoes, starch",conventional,2019,0
"Potatoes, starch",conventional,2111,0
"Potatoes, starch",conventional,2121,0
"Potatoes, starch",conventional,2122,0
"Potatoes, starch",conventional,2211,0
"Potatoes, starch",conventional,2212,0
"Potatoes, starch",conventional,2221,0
"Potatoes, starch",conventional,2311,0
"Potatoes, starch",conventional,2312,0
"Potatoes, starch",conventional,2319,0
"Potatoes, starch",conventional,2331,0
"Potatoes, starch",conventional,2411,0
"Potatoes, starch",conventional,2412,0
"Potatoes, starch",conventional,2413,0
"Potatoes, starch",conventional,2414,0
"Potatoes, starch",conventional,2415,0
"Potatoes, starch",conventional,2419,0
"Potatoes, starch",conventional,2511,0
"Potatoes, starch",conventional,2512,0
"Potatoes, starch",conventional,2519,0
"Potatoes, starch",conventional,2521,0
"Potatoes, starch",conventional,311,0
"Potatoes, starch",conventional,312,0
"Potatoes, starch",conventional,321,0
"Potatoes, starch",conventional,322,0
"Potatoes, starch",conventional,411,0
"Potatoes, starch",conventional,421,0
"Potatoes, starch",conventional,422,0
"Potatoes, starch",conventional,431,0
"Potatoes, starch",conventional,511,0
"Potatoes, starch",conventional,512,0
"Potatoes, starch",conventional,513,0
"Potatoes, starch",conventional,514,0
"Potatoes, starch",conventional,515,0
"Potatoes, starch",conventional,521,0
"Potatoes, starch",conventional,611,0
"Potatoes, starch",conventional,612,0
"Potatoes, starch",conventional,621,0
"Potatoes, starch",conventional,622,0
"Potatoes, starch",conventional,711,0
"Potatoes, starch",conventional,731,0
"Potatoes, starch",conventional,811,818.9323022
"Potatoes, starch",conventional,812,0
